,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
27493,175962.0,0.6796,10,19/08/15,ES70R,2015,2,9.5,30,Formado,1
27498,175962.0,0.6796,10,19/08/15,FI71M,2015,2,1.0,60,Formado,2
27501,175962.0,0.6796,10,19/08/15,MA71A,2015,2,6.3,90,Formado,3
27512,175962.0,0.6796,10,19/08/15,MA71B,2015,2,6.0,90,Formado,4
27515,175962.0,0.6796,10,19/08/15,IF61B,2015,2,6.7,60,Formado,5
27522,175962.0,0.6796,10,19/08/15,ES61A,2015,2,9.5,30,Formado,6
27524,175962.0,0.6796,10,19/08/15,MA61B,2015,2,6.0,90,Formado,7
27526,175962.0,0.6796,10,19/08/15,IF61C,2015,2,5.1,90,Formado,8
27527,175962.0,0.6796,10,19/08/15,MA61A,2015,2,6.3,90,Formado,9
27494,175962.0,0.6796,10,19/08/15,EL62O,2016,1,9.5,45,Formado,10
27497,175962.0,0.6796,10,19/08/15,FI71M,2016,1,6.8,60,Formado,11
27509,175962.0,0.6796,10,19/08/15,MA72A,2016,1,6.0,60,Formado,12
27516,175962.0,0.6796,10,19/08/15,IF62C,2016,1,8.9,60,Formado,13
27518,175962.0,0.6796,10,19/08/15,QB62A,2016,1,6.0,90,Formado,14
27521,175962.0,0.6796,10,19/08/15,IF62J,2016,1,8.0,45,Formado,15
27525,175962.0,0.6796,10,19/08/15,IF61C,2016,1,7.0,90,Formado,16
27528,175962.0,0.6796,10,19/08/15,FI61A,2016,1,6.8,75,Formado,17
27529,175962.0,0.6796,10,19/08/15,MA62A,2016,1,6.0,60,Formado,18
27595,175962.0,0.6796,10,19/08/15,QB70D,2016,1,6.0,90,Formado,19
27489,175962.0,0.6796,10,19/08/15,IF63O,2016,2,7.4,45,Formado,20
27495,175962.0,0.6796,10,19/08/15,FI72N,2016,2,7.4,30,Formado,21
27499,175962.0,0.6796,10,19/08/15,ES70L,2016,2,8.0,30,Formado,22
27503,175962.0,0.6796,10,19/08/15,MA70H,2016,2,8.4,60,Formado,23
27504,175962.0,0.6796,10,19/08/15,MA73A,2016,2,6.0,60,Formado,24
27505,175962.0,0.6796,10,19/08/15,FI73A,2016,2,1.5,75,Formado,25
27508,175962.0,0.6796,10,19/08/15,MA70G,2016,2,4.9,60,Formado,26
27511,175962.0,0.6796,10,19/08/15,ES60A,2016,2,8.0,30,Formado,27
27517,175962.0,0.6796,10,19/08/15,IF63E,2016,2,6.4,60,Formado,28
27520,175962.0,0.6796,10,19/08/15,IF63C,2016,2,7.5,45,Formado,29
27530,175962.0,0.6796,10,19/08/15,MA63A,2016,2,6.0,60,Formado,30
27531,175962.0,0.6796,10,19/08/15,MA65A,2016,2,8.4,60,Formado,31
27492,175962.0,0.6796,10,19/08/15,ES70P,2017,1,8.0,45,Formado,32
27500,175962.0,0.6796,10,19/08/15,QB70C,2017,1,6.0,75,Formado,33
27502,175962.0,0.6796,10,19/08/15,FI72M,2017,1,6.7,60,Formado,34
27507,175962.0,0.6796,10,19/08/15,MA70G,2017,1,7.9,60,Formado,35
27541,175962.0,0.6796,10,19/08/15,EEF11,2017,1,9.5,30,Formado,36
27542,175962.0,0.6796,10,19/08/15,EEX21,2017,1,8.0,45,Formado,37
27546,175962.0,0.6796,10,19/08/15,EEX11,2017,1,7.9,45,Formado,38
27548,175962.0,0.6796,10,19/08/15,EEQ31,2017,1,6.1,75,Formado,39
27553,175962.0,0.6796,10,19/08/15,FI71S,2017,1,6.8,60,Formado,40
27565,175962.0,0.6796,10,19/08/15,FI72S,2017,1,6.7,60,Formado,41
27573,175962.0,0.6796,10,19/08/15,CSH30,2017,1,7.4,45,Formado,42
27575,175962.0,0.6796,10,19/08/15,CSD20,2017,1,6.7,45,Formado,43
27577,175962.0,0.6796,10,19/08/15,CSE20,2017,1,8.9,60,Formado,44
27579,175962.0,0.6796,10,19/08/15,CSF20,2017,1,7.5,45,Formado,45
27584,175962.0,0.6796,10,19/08/15,CSB30,2017,1,4.9,60,Formado,46
27588,175962.0,0.6796,10,19/08/15,CSD21,2017,1,6.4,45,Formado,47
27589,175962.0,0.6796,10,19/08/15,CSF30,2017,1,7.5,45,Formado,48
27592,175962.0,0.6796,10,19/08/15,CSF13,2017,1,7.0,90,Formado,49
