,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
29816,191284.0,0.8029,10,06/08/18,FI70A,2018,2,7.3,60,Formado,1
29817,191284.0,0.8029,10,06/08/18,MA70G,2018,2,6.9,60,Formado,2
29818,191284.0,0.8029,10,06/08/18,MA70H,2018,2,7.1,60,Formado,3
29820,191284.0,0.8029,10,06/08/18,MA71A,2018,2,7.8,90,Formado,4
29821,191284.0,0.8029,10,06/08/18,QB70C,2018,2,8.3,75,Formado,5
29823,191284.0,0.8029,10,06/08/18,FI71M,2018,2,0.0,60,Formado,6
29827,191284.0,0.8029,10,06/08/18,MA71B,2018,2,7.3,90,Formado,7
29828,191284.0,0.8029,10,06/08/18,MA72A,2018,2,6.7,60,Formado,8
29835,191284.0,0.8029,10,06/08/18,FI74N,2018,2,7.1,30,Formado,9
29848,191284.0,0.8029,10,06/08/18,FI71S,2018,2,8.0,60,Formado,10
29862,191284.0,0.8029,10,06/08/18,FI72S,2018,2,8.2,60,Formado,11
29863,191284.0,0.8029,10,06/08/18,FI73S,2018,2,6.0,60,Formado,12
29880,191284.0,0.8029,10,06/08/18,CSF20,2018,2,7.0,45,Formado,13
29881,191284.0,0.8029,10,06/08/18,CSD20,2018,2,6.9,45,Formado,14
29883,191284.0,0.8029,10,06/08/18,CSF13,2018,2,7.5,90,Formado,15
29884,191284.0,0.8029,10,06/08/18,CSD21,2018,2,8.1,45,Formado,16
29885,191284.0,0.8029,10,06/08/18,CSF30,2018,2,7.0,45,Formado,17
29889,191284.0,0.8029,10,06/08/18,FI72N,2018,2,8.1,30,Formado,18
